MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.05859	s	7/22/2025 3:44:03 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
-0.24184585	-2683.2637	63.914063	45860
-0.23829937	-2709.4434	64.013672	45860
-0.24807826	-2565.3835	64.113281	45860
-0.22939593	-2480.4458	64.212891	45860
-0.22930279	-2569.3872	64.3125	45860
-0.24143979	-2502.4858	64.412109	45860
-0.22659823	-2365.5237	64.511719	45860
-0.23511052	-2386.6003	64.611328	45860
-0.21814182	-2370.5154	64.710938	45860
-0.22390857	-2308.0144	64.810547	45860
-0.2178289	-2160.406	64.910156	45860
-0.22056699	-2032.2878	65.009766	45860
-0.22249296	-2139.5864	65.109375	45860
-0.21508336	-1967.9846	65.208984	45860
-0.22348762	-1868.7039	65.308594	45860
-0.20972267	-1768.9141	65.408203	45860
-0.21636486	-1818.3701	65.507813	45860
-0.20009652	-1617.7111	65.607422	45860
-0.20261854	-1647.6339	65.707031	45860
-0.19385666	-1572.1274	65.806641	45860
-0.19711629	-1423.4073	65.90625	45860
-0.19169226	-1389.5533	66.005859	45860
-0.17857924	-1291.702	66.105469	45860
-0.19675121	-1327.6217	66.205078	45860
-0.19265711	-1214.8721	66.304688	45860
-0.17783791	-1078.8954	66.404297	45860
-0.17761812	-1103.0007	66.503906	45860
-0.17800927	-1045.363	66.603516	45860
-0.17591938	-900.99872	66.703125	45860
-0.15569478	-1038.3115	66.802734	45860
-0.15520304	-824.69501	66.902344	45860
-0.15346333	-797.74487	67.001953	45860
-0.15461817	-852.11127	67.101563	45860
-0.15045702	-680.88574	67.201172	45860
-0.1380071	-649.16492	67.300781	45860
-0.13577193	-599.29584	67.400391	45860
-0.13495982	-568.41876	67.5	45860
-0.12781471	-464.8082	67.599609	45860
-0.12574717	-337.71945	67.699219	45860
-0.12326613	-226.10091	67.798828	45860
