MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04199	s	7/22/2025 4:33:19 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.24326891	5132.6748	48.458008	45860
0.24117157	5140.186	48.557617	45860
0.24456903	5059.7656	48.657227	45860
0.24620444	5073.7266	48.756836	45860
0.23620948	4914.0049	48.856445	45860
0.23500249	4848.1304	48.956055	45860
0.24800003	4895.7046	49.055664	45860
0.22800267	4680.0791	49.155273	45860
0.2393499	4628.3721	49.254883	45860
0.24107471	4606.4927	49.354492	45860
0.22952631	4497.834	49.454102	45860
0.22326037	4410.1289	49.553711	45860
0.21448731	4462.603	49.65332	45860
0.21240488	4315.3335	49.75293	45860
0.21348894	4191.917	49.852539	45860
0.20984188	4030.5447	49.952148	45860
0.21231547	4085.9304	50.051758	45860
0.20892918	3823.2373	50.151367	45860
0.21565333	3846.4368	50.250977	45860
0.21795928	3601.676	50.350586	45860
0.19780174	3627.3982	50.450195	45860
0.18664822	3221.4614	50.549805	45860
0.19779056	3378.7864	50.649414	45860
0.19096956	3287.9958	50.749023	45860
0.18930063	3120.0112	50.848633	45860
0.18924475	3003.187	50.948242	45860
0.18154085	2750.7993	51.047852	45860
0.17852336	2740.802	51.147461	45860
0.18462539	2626.2437	51.24707	45860
0.16451254	2531.7683	51.34668	45860
0.16806647	2259.6697	51.446289	45860
0.16951561	2215.3618	51.545898	45860
0.15635043	2014.7222	51.645508	45860
0.16302988	1968.2242	51.745117	45860
0.15220791	1801.3141	51.844727	45860
0.14214218	1764.4517	51.944336	45860
0.15630946	1504.8324	52.043945	45860
0.13948977	1410.8324	52.143555	45860
0.15099719	1225.9261	52.243164	45860
0.13215467	1051.4893	52.342773	45860
0.1456663	896.50323	52.442383	45860
0.1261048	801.39655	52.541992	45860
0.10525435	541.82208	52.641602	45860
0.12257323	417.86069	52.741211	45860
0.10833144	220.95209	52.84082	45860
0.10265782	290.34167	52.94043	45860
0.095937401	54.594597	53.040039	45860
0.10254607	99.255707	53.139648	45860
0.10118634	101.19611	53.239258	45860
0.088825822	62.820972	53.338867	45860
0.079236925	48.010609	53.438477	45860
0.081460923	12.489967	53.538086	45860
0.066842884	32.462181	53.637695	45860
0.069543719	15.450642	53.737305	45860
0.079039484	-1.9073486	53.836914	45860
0.06249547	-74.748413	53.936523	45860
