MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04883	s	7/22/2025 2:43:54 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
-0.22356212	-4744.7002	65.298828	45860
-0.21260977	-4752.4839	65.398438	45860
-0.20706281	-4736.9634	65.498047	45860
-0.21196157	-4724.1104	65.597656	45860
-0.2068989	-4819.8291	65.697266	45860
-0.2024211	-4700.8496	65.796875	45860
-0.1880005	-4773.9272	65.896484	45860
-0.18852204	-4712.2607	65.996094	45860
-0.19319355	-4718.9683	66.095703	45860
-0.18520281	-4683.9385	66.195313	45860
-0.17872453	-4773.2974	66.294922	45860
-0.17433986	-4699.7485	66.394531	45860
-0.17821044	-4698.751	66.494141	45860
-0.17406046	-4756.4893	66.59375	45860
